uuid	entry	run	subrun	event	dnnsp_class	gauss_class	wiener_class	Thomas-Avinay1_dnnsp_same	Thomas-Avinay1_dnnsp_maxabs	Thomas-Avinay1_dnnsp_ndiff	Thomas-Avinay1_dnnsp_nchan	Thomas-Avinay1_dnnsp_nroi	Thomas-Avinay1_dnnsp_nval	Thomas-Avinay1_gauss_same	Thomas-Avinay1_gauss_maxabs	Thomas-Avinay1_gauss_ndiff	Thomas-Avinay1_gauss_nchan	Thomas-Avinay1_gauss_nroi	Thomas-Avinay1_gauss_nval	Thomas-Avinay1_wiener_same	Thomas-Avinay1_wiener_maxabs	Thomas-Avinay1_wiener_ndiff	Thomas-Avinay1_wiener_nchan	Thomas-Avinay1_wiener_nroi	Thomas-Avinay1_wiener_nval	Thomas-Avinay2_dnnsp_same	Thomas-Avinay2_dnnsp_maxabs	Thomas-Avinay2_dnnsp_ndiff	Thomas-Avinay2_dnnsp_nchan	Thomas-Avinay2_dnnsp_nroi	Thomas-Avinay2_dnnsp_nval	Thomas-Avinay2_gauss_same	Thomas-Avinay2_gauss_maxabs	Thomas-Avinay2_gauss_ndiff	Thomas-Avinay2_gauss_nchan	Thomas-Avinay2_gauss_nroi	Thomas-Avinay2_gauss_nval	Thomas-Avinay2_wiener_same	Thomas-Avinay2_wiener_maxabs	Thomas-Avinay2_wiener_ndiff	Thomas-Avinay2_wiener_nchan	Thomas-Avinay2_wiener_nroi	Thomas-Avinay2_wiener_nval	Avinay1-Avinay2_dnnsp_same	Avinay1-Avinay2_dnnsp_maxabs	Avinay1-Avinay2_dnnsp_ndiff	Avinay1-Avinay2_dnnsp_nchan	Avinay1-Avinay2_dnnsp_nroi	Avinay1-Avinay2_dnnsp_nval	Avinay1-Avinay2_gauss_same	Avinay1-Avinay2_gauss_maxabs	Avinay1-Avinay2_gauss_ndiff	Avinay1-Avinay2_gauss_nchan	Avinay1-Avinay2_gauss_nroi	Avinay1-Avinay2_gauss_nval	Avinay1-Avinay2_wiener_same	Avinay1-Avinay2_wiener_maxabs	Avinay1-Avinay2_wiener_ndiff	Avinay1-Avinay2_wiener_nchan	Avinay1-Avinay2_wiener_nroi	Avinay1-Avinay2_wiener_nval	Thomas_dnnsp_nz	Avinay1_dnnsp_nz	Avinay2_dnnsp_nz	Avinay2_passthrough	Thomas_reco1	Thomas_detsim	Avinay1_reco1	Avinay1_detsim	Avinay2_reco1	Avinay2_detsim
3047-6e4e-6694-57cc	1	1	17	6	all_same	all_differ	all_differ	1	0.0	0	0	0	0	0	18.360000610351562	506	15	15	0	0	20.780000686645508	452	16	14	2	1	0.0	0	0	0	0	0	11.739999771118164	232	7	7	0	0	17.420000076293945	211	8	7	1	1	0.0	0	0	0	0	0	18.360000610351562	274	8	8	0	0	20.780000686645508	241	8	7	1	196772	196772	196772	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-3047-6e4e-6694-57cc.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-3047-6e4e-6694-57cc.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-39dd-577d-69f9-57e0.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-39dd-577d-69f9-57e0.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-3c4b-d2e9-295c-777a.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-3c4b-d2e9-295c-777a.root
3047-6e4e-6694-57cc	2	1	17	7	A1=A2!=T	A1=A2!=T	A1=A2!=T	0	1.6962976455688477	81	4	4	0	0	1.440000057220459	70	3	3	0	0	4.139999866485596	56	3	3	0	0	1.6962976455688477	81	4	4	0	0	1.440000057220459	70	3	3	0	0	4.139999866485596	56	3	3	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	352340	352339	352339	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-3047-6e4e-6694-57cc.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-3047-6e4e-6694-57cc.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-39dd-577d-69f9-57e0.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-39dd-577d-69f9-57e0.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-3c4b-d2e9-295c-777a.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-3c4b-d2e9-295c-777a.root
3047-6e4e-6694-57cc	3	1	17	12	A1=A2!=T	all_same	all_same	0	1.947095274925232	26	1	1	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	0	1.947095274925232	26	1	1	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	387171	387169	387169	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-3047-6e4e-6694-57cc.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-3047-6e4e-6694-57cc.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-39dd-577d-69f9-57e0.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-39dd-577d-69f9-57e0.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-3c4b-d2e9-295c-777a.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-3c4b-d2e9-295c-777a.root
3047-6e4e-6694-57cc	4	1	17	14	all_same	T=A2!=A1	T=A2!=A1	1	0.0	0	0	0	0	0	2.4600000381469727	83	3	3	0	0	4.940000057220459	70	3	3	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	0	2.4600000381469727	83	3	3	0	0	4.940000057220459	70	3	3	0	341490	341490	341490	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-3047-6e4e-6694-57cc.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-3047-6e4e-6694-57cc.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-39dd-577d-69f9-57e0.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-39dd-577d-69f9-57e0.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-3c4b-d2e9-295c-777a.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-3c4b-d2e9-295c-777a.root
4f08-780d-177d-1e84	0	1	8	1	all_same	T=A1!=A2	T=A1!=A2	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	0	13.180000305175781	57	2	2	0	0	17.739999771118164	65	2	2	0	1	0.0	0	0	0	0	0	13.180000305175781	57	2	2	0	0	17.739999771118164	65	2	2	0	266355	266355	266355	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-4f08-780d-177d-1e84.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-4f08-780d-177d-1e84.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-02d4-052b-a7c2-4a42.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-02d4-052b-a7c2-4a42.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-4726-5ee0-63ee-367b.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-4726-5ee0-63ee-367b.root
4f08-780d-177d-1e84	1	1	8	2	all_same	all_differ	all_differ	1	0.0	0	0	0	0	0	10.479999542236328	4478	123	116	7	0	16.700000762939453	3884	124	119	5	1	0.0	0	0	0	0	0	14.680000305175781	3321	98	91	7	0	16.700000762939453	2882	99	94	5	1	0.0	0	0	0	0	0	14.680000305175781	3817	102	97	5	0	16.579999923706055	3281	102	98	4	403121	403121	403121	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-4f08-780d-177d-1e84.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-4f08-780d-177d-1e84.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-02d4-052b-a7c2-4a42.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-02d4-052b-a7c2-4a42.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-4726-5ee0-63ee-367b.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-4726-5ee0-63ee-367b.root
4f08-780d-177d-1e84	2	1	8	4	all_same	A1=A2!=T	A1=A2!=T	1	0.0	0	0	0	0	0	14.199999809265137	57	1	1	0	0	15.539999961853027	57	1	1	0	1	0.0	0	0	0	0	0	14.199999809265137	57	1	1	0	0	15.539999961853027	57	1	1	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	328199	328199	328199	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-4f08-780d-177d-1e84.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-4f08-780d-177d-1e84.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-02d4-052b-a7c2-4a42.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-02d4-052b-a7c2-4a42.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-4726-5ee0-63ee-367b.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-4726-5ee0-63ee-367b.root
4f08-780d-177d-1e84	3	1	8	9	all_same	all_same	all_same	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	411179	411179	411179	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-4f08-780d-177d-1e84.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-4f08-780d-177d-1e84.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-02d4-052b-a7c2-4a42.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-02d4-052b-a7c2-4a42.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-4726-5ee0-63ee-367b.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-4726-5ee0-63ee-367b.root
4f08-780d-177d-1e84	4	1	8	13	all_same	T=A2!=A1	T=A2!=A1	1	0.0	0	0	0	0	0	1.8600000143051147	103	3	3	0	0	4.980000019073486	88	3	3	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	0	1.8600000143051147	103	3	3	0	0	4.980000019073486	88	3	3	0	491508	491508	491508	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-4f08-780d-177d-1e84.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-4f08-780d-177d-1e84.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-02d4-052b-a7c2-4a42.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-02d4-052b-a7c2-4a42.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-4726-5ee0-63ee-367b.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-4726-5ee0-63ee-367b.root
4f08-780d-177d-1e84	5	1	8	14	all_same	all_same	all_same	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	395376	395376	395376	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-4f08-780d-177d-1e84.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-4f08-780d-177d-1e84.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-02d4-052b-a7c2-4a42.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-02d4-052b-a7c2-4a42.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-4726-5ee0-63ee-367b.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-4726-5ee0-63ee-367b.root
4f08-780d-177d-1e84	6	1	8	15	all_same	T=A1!=A2	T=A1!=A2	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	0	4.519999980926514	105	3	2	1	0	9.34000015258789	86	3	3	0	1	0.0	0	0	0	0	0	4.519999980926514	105	3	2	1	0	9.34000015258789	86	3	3	0	281682	281682	281682	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-4f08-780d-177d-1e84.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-4f08-780d-177d-1e84.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-02d4-052b-a7c2-4a42.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-02d4-052b-a7c2-4a42.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-4726-5ee0-63ee-367b.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-4726-5ee0-63ee-367b.root
4f85-52bc-5313-6d4b	0	1	11	12	all_same	all_same	all_same	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	173440	173440	173440	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-4f85-52bc-5313-6d4b.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-4f85-52bc-5313-6d4b.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-cb93-8c7b-6697-bd24.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-cb93-8c7b-6697-bd24.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-a7b8-56ac-1977-1e90.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-a7b8-56ac-1977-1e90.root
4f85-52bc-5313-6d4b	1	1	11	14	T=A1!=A2	all_differ	all_differ	1	0.0	0	0	0	0	0	11.779999732971191	62	2	2	0	0	18.540000915527344	54	2	2	0	0	0.40201231837272644	50	2	1	1	0	11.779999732971191	27	1	1	0	0	18.540000915527344	27	1	1	0	0	0.40201231837272644	50	2	1	1	0	1.7000000476837158	35	1	1	0	0	2.759999990463257	27	1	1	0	309046	309046	309041	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-4f85-52bc-5313-6d4b.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-4f85-52bc-5313-6d4b.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-cb93-8c7b-6697-bd24.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-cb93-8c7b-6697-bd24.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-a7b8-56ac-1977-1e90.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-a7b8-56ac-1977-1e90.root
5bae-dbac-c685-fc52	0	1	15	2	all_same	all_differ	all_differ	1	0.0	0	0	0	0	0	8.460000038146973	358	12	12	0	0	11.4399995803833	301	12	12	0	1	0.0	0	0	0	0	0	8.460000038146973	296	9	9	0	0	13.0600004196167	251	9	9	0	1	0.0	0	0	0	0	0	7.059999942779541	470	15	15	0	0	13.0600004196167	402	15	15	0	236494	236494	236494	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-5bae-dbac-c685-fc52.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-5bae-dbac-c685-fc52.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-6f1b-13a6-85c6-0a49.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-6f1b-13a6-85c6-0a49.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-aade-b6c3-d40d-bb30.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-aade-b6c3-d40d-bb30.root
5bae-dbac-c685-fc52	1	1	15	3	all_same	T=A2!=A1	T=A2!=A1	1	0.0	0	0	0	0	0	14.579999923706055	69	1	1	0	0	17.31999969482422	67	1	1	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	0	14.579999923706055	69	1	1	0	0	17.31999969482422	67	1	1	0	519211	519211	519211	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-5bae-dbac-c685-fc52.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-5bae-dbac-c685-fc52.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-6f1b-13a6-85c6-0a49.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-6f1b-13a6-85c6-0a49.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-aade-b6c3-d40d-bb30.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-aade-b6c3-d40d-bb30.root
5bae-dbac-c685-fc52	2	1	15	11	all_same	A1=A2!=T	A1=A2!=T	1	0.0	0	0	0	0	0	13.859999656677246	206	6	6	0	0	18.579999923706055	176	6	6	0	1	0.0	0	0	0	0	0	13.859999656677246	206	6	6	0	0	18.579999923706055	176	6	6	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	305056	305056	305056	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-5bae-dbac-c685-fc52.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-5bae-dbac-c685-fc52.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-6f1b-13a6-85c6-0a49.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-6f1b-13a6-85c6-0a49.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-aade-b6c3-d40d-bb30.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-aade-b6c3-d40d-bb30.root
5bae-dbac-c685-fc52	3	1	15	15	all_same	all_differ	all_differ	1	0.0	0	0	0	0	0	15.4399995803833	187	2	2	0	0	17.34000015258789	186	2	2	0	1	0.0	0	0	0	0	0	15.4399995803833	115	1	1	0	0	17.079999923706055	113	1	1	0	1	0.0	0	0	0	0	0	15.399999618530273	72	1	1	0	0	17.34000015258789	73	1	1	0	63877	63877	63877	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-5bae-dbac-c685-fc52.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-5bae-dbac-c685-fc52.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-6f1b-13a6-85c6-0a49.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-6f1b-13a6-85c6-0a49.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-aade-b6c3-d40d-bb30.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-aade-b6c3-d40d-bb30.root
7459-87c8-75c1-6f29	0	1	3	9	T=A1!=A2	all_differ	all_differ	1	0.0	0	0	0	0	0	0.9999998807907104	135	5	4	1	0	2.2799997329711914	106	5	4	1	0	0.4487082064151764	19	1	1	0	0	0.9999998807907104	81	3	2	1	0	2.2799997329711914	63	3	2	1	0	0.4487082064151764	19	1	1	0	0	0.25999999046325684	54	2	2	0	0	0.9200000166893005	43	2	2	0	266693	266693	266691	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-7459-87c8-75c1-6f29.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-7459-87c8-75c1-6f29.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-089f-81b6-93fa-a208.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-089f-81b6-93fa-a208.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-edf6-b333-46d3-2fb4.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-edf6-b333-46d3-2fb4.root
7459-87c8-75c1-6f29	1	1	3	11	all_same	all_differ	all_differ	1	0.0	0	0	0	0	0	14.460000038146973	53	1	1	0	0	19.299999237060547	51	1	1	0	1	0.0	0	0	0	0	0	1.659999966621399	60	2	2	0	0	3.700000047683716	45	2	1	1	1	0.0	0	0	0	0	0	14.460000038146973	113	3	3	0	0	19.299999237060547	96	3	2	1	202024	202024	202024	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-7459-87c8-75c1-6f29.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-7459-87c8-75c1-6f29.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-089f-81b6-93fa-a208.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-089f-81b6-93fa-a208.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-edf6-b333-46d3-2fb4.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-edf6-b333-46d3-2fb4.root
