run	subrun	event	n_nu	inu	nu_pdg	ccnc	mode	interaction_type	E_nu_MeV	vtx_x_cm	vtx_y_cm	vtx_z_cm	t_ns	lepton_pdg	target_pdg	n_genie_particles	in_active_tpc
294	25	2049	1	0	12	0	0	1001	2204.83	25.52	83.66	4.27	1255.2	11	1000180400	10	1
294	25	4300	2	0	14	0	0	1001	820.06	495.38	-557.16	217.11	863.5	13	1000080160	9	0
294	25	4300	2	1	12	0	2	1091	2308.77	108.92	-125.40	203.41	273.5	11	1000180400	25	1
294	25	4668	1	0	12	0	0	1001	658.71	-10.47	103.06	48.86	213.3	11	1000180400	10	1
294	25	7277	1	0	12	0	1	1003	2067.55	191.47	-24.96	495.23	968.2	11	1000180400	12	1
294	25	8772	2	0	14	0	0	1001	434.22	636.55	331.55	-79.14	985.1	13	1000160320	8	0
294	25	8772	2	1	12	0	1	1005	1800.73	-110.30	-162.21	277.31	410.5	11	1000180400	24	1
295	56	545	2	0	12	0	1	1000	1333.27	24.73	118.28	111.20	804.2	11	1000180400	15	1
295	56	545	2	1	14	0	0	1001	406.92	138.95	-118.94	-281.50	1471.2	13	1000140280	8	0
295	56	875	1	0	12	0	0	1001	696.46	50.75	167.60	274.70	1108.6	11	1000180400	15	1
295	56	1131	1	0	12	0	10	1000	1440.75	58.87	-1.65	125.29	596.5	11	1000180400	11	1
295	56	2107	1	0	12	0	2	1091	2891.86	-0.12	-98.47	397.83	1302.3	11	1000260560	24	1
295	56	3435	2	0	12	0	1	1004	1112.75	1.63	-197.78	447.06	1286.1	11	1000180400	21	1
295	56	3435	2	1	14	0	0	1001	1075.33	-141.81	-575.53	685.98	634.2	13	1000080160	9	0
295	56	4856	2	0	14	0	1	1003	875.73	-422.08	127.62	-376.94	1221.3	13	1000080160	15	0
295	56	4856	2	1	12	0	0	1001	3109.78	-97.20	90.47	19.27	723.5	11	1000180400	10	1
295	56	5346	3	0	14	1	0	1002	1613.36	-562.17	401.03	257.85	446.6	14	1000080160	9	0
295	56	5346	3	1	14	0	10	1000	884.83	182.02	147.35	-110.50	1172.9	13	1000060120	18	0
295	56	5346	3	2	12	0	0	1001	2183.56	19.55	-25.04	120.64	480.2	11	1000180400	9	1
295	56	5587	2	0	14	0	10	1000	1082.52	53.69	-196.82	63.26	1330.7	13	1000180400	25	1
295	56	5587	2	1	12	0	1	1005	2571.73	-68.77	-79.17	356.01	1077.1	11	1000180400	11	1
295	56	7785	3	0	14	0	1	1000	1623.08	210.86	-212.12	148.27	312.1	13	1000180400	16	0
295	56	7785	3	1	12	0	0	1001	1243.17	73.32	118.02	414.21	852.8	11	1000180400	10	1
295	56	7785	3	2	14	0	0	1001	2597.10	57.49	219.91	-459.79	612.5	13	1000080160	8	0
295	56	8257	1	0	12	0	0	1001	1198.47	3.59	-137.95	377.85	1588.3	11	1000180400	10	1
295	56	10375	1	0	12	0	1	1004	595.98	57.81	-31.16	297.30	166.2	11	1000180400	14	1
295	56	10857	1	0	12	0	1	1004	758.18	-92.60	-104.47	400.67	1190.0	11	1000180400	11	1
295	56	11350	1	0	12	0	2	1091	3454.38	-179.72	45.68	48.60	1481.2	11	1000180400	11	1
294	76	639	1	0	12	0	10	1000	404.79	-120.08	56.64	24.53	515.3	11	1000180400	13	1
294	76	1251	2	0	12	0	0	1001	1133.18	-164.12	-65.48	137.67	1369.3	11	1000180400	15	1
294	76	1251	2	1	14	0	1	1003	1198.44	-49.77	-66.80	468.12	1362.6	13	1000180400	13	1
294	76	4886	3	0	14	1	1	1006	1110.57	646.17	-512.18	-277.37	1396.6	14	1000140280	17	0
294	76	4886	3	1	12	0	0	1001	1014.32	-194.25	-191.55	176.99	464.1	11	1000180400	20	1
294	76	4886	3	2	14	1	1	1009	3173.45	452.19	-132.52	1458.18	562.1	14	1000140280	13	0
294	76	5035	2	0	14	0	0	1001	1707.21	-64.52	-424.02	416.56	829.5	13	1000080160	8	0
294	76	5035	2	1	12	0	0	1001	425.30	-152.79	-109.88	147.30	405.3	11	1000180400	9	1
294	76	5087	1	0	12	0	2	1091	2599.61	15.11	35.83	282.21	959.9	11	1000180400	21	1
294	76	5835	4	0	14	0	1	1003	701.09	-310.51	443.24	-384.90	1392.2	13	1000130270	12	0
294	76	5835	4	1	14	0	10	1000	1164.66	-218.64	111.64	-145.04	849.5	13	1000260560	23	0
294	76	5835	4	2	12	0	1	1003	3109.30	156.13	59.48	45.03	536.7	11	1000180400	13	1
294	76	5835	4	3	14	0	10	1000	1015.98	-59.29	171.61	216.74	276.8	13	1000180400	15	1
294	76	6571	3	0	12	0	2	1091	3764.74	50.17	-89.45	483.99	1306.0	11	1000180400	15	1
294	76	6571	3	1	14	0	1	1003	1059.87	536.29	494.34	-162.03	1438.3	13	1000140280	15	0
294	76	6571	3	2	14	0	0	1001	2399.42	-227.59	-462.47	1048.54	987.1	13	1000140280	32	0
294	76	6849	2	0	12	0	0	1001	496.29	-55.80	74.85	153.64	612.9	11	1000180400	10	1
294	76	6849	2	1	14	0	2	1091	3203.14	-495.22	600.35	215.50	333.8	13	1000080160	14	0
294	76	8954	1	0	12	0	1	1003	619.18	2.74	-148.67	366.87	1455.8	11	1000180400	17	1
294	76	9681	3	0	14	0	0	1001	897.66	-32.66	119.07	-502.02	269.1	13	1000080160	8	0
294	76	9681	3	1	14	0	0	1001	713.64	38.40	-260.08	315.63	564.4	13	1000180400	9	0
294	76	9681	3	2	12	0	0	1001	721.20	11.33	-74.21	499.16	227.5	11	1000180400	10	1
294	76	12425	1	0	12	0	1	1003	1518.29	168.90	3.13	491.32	663.5	11	1000180400	40	1
294	70	89	2	0	14	0	0	1001	3464.25	-381.98	36.76	-793.45	1547.2	13	1000140280	9	0
294	70	89	2	1	12	0	0	1001	1164.78	-101.82	118.69	252.25	275.1	11	1000180400	24	1
294	70	4189	2	0	14	0	0	1001	422.35	581.07	-89.08	41.23	137.9	13	1000120240	9	0
294	70	4189	2	1	12	0	0	1001	1426.89	145.65	193.13	185.22	368.8	11	1000180400	9	1
294	70	5597	2	0	12	0	0	1001	1896.34	-194.29	-66.75	266.95	789.0	11	1000180400	10	1
294	70	5597	2	1	14	1	0	1002	528.10	416.89	-571.12	-318.98	1337.1	14	1000080160	14	0
294	70	6634	1	0	12	0	0	1001	986.62	-184.77	-198.20	37.86	1388.7	11	1000180400	16	1
294	70	7348	2	0	14	0	0	1001	431.00	-400.53	-475.45	-77.08	1440.6	13	1000130270	8	0
294	70	7348	2	1	12	0	10	1000	2316.61	-84.75	173.70	108.67	1218.9	11	1000180400	11	1
294	70	7927	1	0	12	0	0	1001	483.43	80.89	-148.77	325.06	981.8	11	1000180400	9	1
294	70	8232	3	0	14	0	0	1001	358.47	-598.59	-206.02	780.02	1143.6	13	1000120240	16	0
294	70	8232	3	1	12	0	0	1001	524.89	-88.48	-11.65	148.61	1372.2	11	1000180400	22	1
294	70	8232	3	2	14	0	0	1001	484.79	-77.23	204.49	-321.23	425.9	13	1000080160	8	0
294	70	9257	2	0	12	0	0	1001	1555.46	0.93	-149.68	476.73	1139.1	11	1000180400	10	1
294	70	9257	2	1	14	0	10	1000	380.54	-246.20	-469.72	-159.65	582.6	13	1000080160	11	0
294	70	11747	2	0	12	0	1	1004	1521.13	-173.31	179.92	143.97	290.8	11	1000180400	12	1
294	70	11747	2	1	14	1	0	1002	2006.42	-78.65	60.20	254.97	957.6	14	1000180400	12	1
295	42	749	2	0	12	0	0	1001	1275.37	155.50	-42.18	132.27	120.1	11	1000180400	10	1
295	42	749	2	1	14	0	2	1091	3108.21	503.25	274.55	556.63	1499.1	13	1000080160	16	0
295	42	1505	2	0	12	0	0	1001	1081.78	-185.85	167.74	480.77	150.1	11	1000180400	9	1
295	42	1505	2	1	14	0	10	1000	3314.28	200.83	53.53	-780.04	1321.3	13	1000080160	11	0
295	42	1694	1	0	12	0	0	1001	1564.51	106.18	-193.73	14.44	780.8	11	1000180400	10	1
295	42	5303	2	0	12	0	0	1001	557.54	-53.24	-2.01	324.39	1494.0	11	1000180400	21	1
295	42	5303	2	1	14	0	1	1004	1263.52	-292.69	-110.02	-490.03	645.8	13	1000200400	16	0
295	42	7259	1	0	12	0	0	1001	815.56	170.46	142.37	328.55	1510.0	11	1000180400	13	1
295	42	7930	2	0	14	0	0	1001	340.84	254.48	-552.40	551.08	305.9	13	1000080160	9	0
295	42	7930	2	1	12	0	0	1001	1507.00	115.86	-185.16	155.13	1239.0	11	1000180400	9	1
295	42	9059	1	0	12	0	2	1091	3574.66	35.19	183.53	177.34	1296.0	11	1000180400	14	1
295	42	9196	3	0	14	1	0	1002	880.47	-429.87	-45.67	-454.37	536.9	14	1000120240	21	0
295	42	9196	3	1	14	0	0	1001	340.50	-454.15	-533.04	296.18	69.4	13	1000080160	12	0
295	42	9196	3	2	12	0	1	1003	1020.69	-99.90	9.58	212.35	842.8	11	1000180400	11	1
295	42	9569	2	0	14	1	0	1002	721.22	608.91	-38.10	737.75	1580.1	14	1000200400	19	0
295	42	9569	2	1	12	0	2	1091	2288.20	15.20	33.83	301.22	258.4	11	1000180400	20	1
295	42	12121	3	0	14	0	0	1001	946.39	98.24	74.43	22.32	1194.3	13	1000180400	10	1
295	42	12121	3	1	14	1	10	1000	614.00	260.89	-623.35	609.67	1011.2	14	1000140280	18	0
295	42	12121	3	2	12	0	1	1003	1900.21	38.58	78.79	67.84	1180.5	11	1000180400	40	1
299	57	239	4	0	14	0	0	1001	1396.66	-208.12	-643.80	-378.37	1033.1	13	1000080160	11	0
299	57	239	4	1	12	0	0	1001	2198.58	-190.21	-122.01	163.52	917.9	11	1000180400	9	1
299	57	239	4	2	14	1	1	1006	2813.98	-604.95	-176.51	72.24	1086.1	14	1000080160	19	0
299	57	239	4	3	14	1	10	1000	576.74	230.32	91.26	343.00	1396.3	14	1000180400	17	0
299	57	1208	2	0	12	0	0	1001	757.57	-53.77	101.17	350.56	147.9	11	1000180400	9	1
299	57	1208	2	1	14	1	0	1002	311.73	274.75	-601.03	-193.58	505.9	14	1000080160	12	0
299	57	2594	3	0	14	0	0	1001	1878.26	-1.14	-193.85	-401.43	1523.1	13	1000130270	8	0
299	57	2594	3	1	-12	0	1	1000	2434.92	42.52	-111.69	176.89	1334.6	-11	1000180400	14	1
299	57	2594	3	2	14	0	2	1091	2631.15	181.14	73.81	-334.00	636.6	13	1000200400	15	0
299	57	7198	1	0	12	0	0	1001	2742.07	50.58	89.48	79.77	1027.3	11	1000180400	9	1
299	57	8549	1	0	12	0	0	1001	830.07	145.40	191.22	221.10	1166.2	11	1000180400	10	1
299	57	8625	3	0	12	0	0	1001	794.42	145.58	-133.63	11.22	156.3	11	1000180400	8	1
299	57	8625	3	1	14	0	0	1001	283.35	411.46	-285.02	-369.21	1163.6	13	1000160320	8	0
299	57	8625	3	2	14	1	0	1002	196.92	503.50	-76.43	637.31	1238.1	14	1000080160	9	0
299	57	9246	1	0	12	0	0	1001	507.04	109.30	-159.34	396.63	1380.9	11	1000180400	10	1
299	57	10042	3	0	14	0	1	1005	1564.01	273.88	-445.07	851.42	408.0	13	1000140280	13	0
299	57	10042	3	1	12	0	1	1003	807.06	-64.03	147.69	170.25	1144.0	11	1000180400	13	1
299	57	10042	3	2	14	1	0	1002	459.45	-240.97	-65.47	475.04	551.8	14	1000180400	10	0
299	57	10184	3	0	14	1	10	1000	767.24	-582.44	607.99	-378.34	691.5	14	1000200400	22	0
299	57	10184	3	1	14	0	1	1003	2538.85	-306.86	-195.02	-478.70	591.5	13	1000200400	12	0
299	57	10184	3	2	12	0	3	1097	722.55	7.45	90.22	499.37	683.7	11	1000180400	5	1
291	69	3289	2	0	12	0	1	1005	2011.73	152.77	118.90	467.24	192.0	11	1000180400	13	1
291	69	3289	2	1	14	0	0	1001	465.65	178.58	-247.92	576.12	1593.8	13	1000180400	10	0
291	69	7548	2	0	14	1	1	1008	2502.72	563.58	627.11	-467.00	1445.7	14	1000080160	12	0
291	69	7548	2	1	12	0	10	1000	961.27	-37.47	75.80	62.66	666.9	11	1000180400	11	1
291	69	11249	2	0	12	0	1	1003	2259.06	65.79	115.20	323.70	942.6	11	1000180400	18	1
291	69	11249	2	1	14	0	0	1001	444.54	-133.67	215.41	617.80	877.5	13	1000180400	16	0
300	9	2267	2	0	14	0	1	1003	1502.51	499.29	-5.37	726.39	1220.0	13	1000200400	18	0
300	9	2267	2	1	12	0	10	1000	910.69	-46.24	-119.07	349.70	1529.9	11	1000180400	11	1
300	9	2628	1	0	12	0	10	1000	873.44	-12.39	98.81	495.02	1554.4	11	1000180400	12	1
300	9	2715	1	0	12	0	1	1003	554.31	-27.60	-102.30	432.54	680.9	11	1000180400	12	1
300	9	3520	2	0	12	0	10	1000	1158.77	73.47	-56.27	468.01	1229.6	11	1000180400	12	1
300	9	3520	2	1	14	1	0	1002	565.77	-352.24	194.25	-271.34	1431.6	14	1000080160	10	0
300	9	6269	2	0	12	0	0	1001	725.28	-193.94	188.14	157.68	1070.6	11	1000180400	9	1
300	9	6269	2	1	14	1	1	1006	1257.10	-103.95	-124.08	138.63	934.5	14	1000180400	16	1
300	9	6985	1	0	12	0	0	1001	864.76	-125.07	-31.44	222.22	1543.5	11	1000180400	9	1
300	9	7318	1	0	12	0	1	1003	1865.42	-145.34	-38.45	132.20	102.4	11	1000180400	13	1
300	9	7868	2	0	12	0	0	1001	1139.54	-38.87	30.77	488.89	643.0	11	1000180400	25	1
300	9	7868	2	1	14	1	0	1002	521.62	680.31	-103.39	30.65	1178.0	14	1000200400	22	0
300	9	8930	1	0	12	0	0	1001	674.22	54.66	141.45	226.36	842.6	11	1000180400	8	1
300	9	9428	3	0	14	0	0	1001	1211.78	-162.50	82.58	104.42	1503.1	13	1000180400	9	1
300	9	9428	3	1	14	1	1	1007	2225.44	-511.00	-279.65	288.12	1132.9	14	1000080160	13	0
300	9	9428	3	2	12	0	1	1003	1106.23	131.06	-183.62	63.07	610.7	11	1000180400	12	1
300	9	9594	2	0	12	0	0	1001	874.91	184.61	-28.54	311.31	849.8	11	1000180400	9	1
300	9	9594	2	1	14	0	10	1000	1031.77	155.43	128.94	-319.71	1337.5	13	1000080160	12	0
300	9	9607	2	0	14	0	10	1000	726.53	120.25	216.44	-356.89	272.7	13	1000200400	12	0
300	9	9607	2	1	12	0	10	1000	1903.19	104.19	22.33	483.03	1137.8	11	1000180400	16	1
300	9	9790	2	0	14	1	0	1002	822.06	-326.83	166.12	-468.53	1067.5	14	1000130270	9	0
300	9	9790	2	1	12	0	1	1003	1919.74	-141.60	78.25	4.59	513.8	11	1000180400	16	1
294	23	1859	2	0	14	0	0	1001	836.87	-141.06	-198.04	592.90	1595.4	13	1000180400	9	0
294	23	1859	2	1	12	0	0	1001	1322.92	195.25	75.17	198.50	671.9	11	1000180400	8	1
294	23	2807	2	0	12	0	2	1091	991.24	-16.11	187.66	58.43	669.0	11	1000180400	12	1
294	23	2807	2	1	14	0	1	1003	1047.99	-131.87	48.91	428.49	1457.2	13	1000180400	16	1
294	23	9964	3	0	14	0	1	1003	1122.99	-76.99	163.07	-298.56	106.0	13	1000080160	12	0
294	23	9964	3	1	12	0	0	1001	572.14	-165.63	-70.37	8.35	230.4	11	1000180400	9	1
294	23	9964	3	2	14	0	0	1001	1100.84	52.92	-169.54	-298.74	863.4	13	1000080160	9	0
294	23	12068	1	0	12	0	0	1001	608.64	-129.44	140.51	114.43	651.2	11	1000180400	9	1
299	50	677	2	0	14	1	0	1002	397.02	-522.98	-270.41	-57.41	134.5	14	1000140280	12	0
299	50	677	2	1	12	0	10	1000	2082.80	-8.00	-0.61	184.32	483.8	11	1000180400	11	1
299	50	2158	1	0	-12	0	0	1001	1437.11	184.47	121.49	170.11	862.4	-11	1000180400	9	1
299	50	2907	1	0	12	0	10	1000	795.53	52.39	136.23	385.73	508.4	11	1000180400	11	1
299	50	6364	1	0	12	0	0	1001	1355.15	-125.83	176.06	67.23	1138.4	11	1000180400	8	1
299	50	7780	1	0	12	0	0	1001	1952.01	-195.86	193.38	380.44	810.7	11	1000180400	8	1
299	50	10437	1	0	-12	0	10	1000	2016.96	-15.59	-132.37	349.91	1379.0	-11	1000180400	12	1
299	50	10579	4	0	12	0	0	1001	2034.59	-31.23	-114.73	423.78	133.1	11	1000180400	9	1
299	50	10579	4	1	14	0	0	1001	546.78	-164.10	114.12	416.08	1097.2	13	1000180400	8	1
299	50	10579	4	2	14	0	10	1000	821.42	94.78	-481.03	927.94	699.6	13	1000080160	11	0
299	50	10579	4	3	14	1	0	1002	534.21	-41.40	-165.37	-494.23	1426.1	14	1000080160	12	0
299	50	11753	2	0	14	1	1	1006	845.94	539.54	291.68	943.34	414.1	14	1000250550	17	0
299	50	11753	2	1	12	0	0	1001	1240.53	-51.81	54.33	95.45	1010.5	11	1000180400	9	1
299	50	11772	2	0	14	0	0	1001	336.20	318.74	-256.91	-439.79	1258.2	13	1000080160	9	0
299	50	11772	2	1	12	0	1	1005	929.80	-38.25	75.07	339.60	376.2	11	1000180400	20	1
299	50	11811	2	0	14	0	2	1091	4619.57	-118.06	-441.46	1818.39	840.9	13	1000110230	26	0
299	50	11811	2	1	12	0	1	1003	3961.91	-147.29	48.82	316.30	694.6	11	1000180400	19	1
296	63	878	3	0	14	0	0	1001	930.84	55.48	116.72	-315.64	1562.6	13	1000080160	8	0
296	63	878	3	1	12	0	0	1001	467.65	71.47	-45.78	283.11	241.2	11	1000180400	9	1
296	63	878	3	2	14	1	0	1002	333.35	276.95	279.28	-361.85	1296.9	14	1000120240	25	0
296	63	1871	2	0	14	1	2	1092	540.99	-181.95	-486.99	808.56	785.5	14	1000140280	12	0
296	63	1871	2	1	12	0	10	1000	1150.67	186.89	158.76	54.66	1065.7	11	1000180400	43	1
296	63	2178	1	0	12	0	1	1003	1580.99	-154.24	-87.48	42.31	1272.5	11	1000180400	12	1
296	63	3342	2	0	12	0	2	1091	3771.54	-35.11	-4.84	333.64	1246.7	11	1000180400	19	1
296	63	3342	2	1	14	0	1	1000	2755.79	270.81	-499.41	255.16	295.5	13	1000080160	14	0
296	63	4805	2	0	14	0	1	1003	2985.02	185.28	-172.01	1262.49	1540.9	13	1000160320	17	0
296	63	4805	2	1	12	0	1	1003	1897.92	-2.90	66.76	480.91	834.8	11	1000180400	16	1
296	63	6783	2	0	14	1	0	1002	318.01	-36.05	-654.02	-422.23	936.6	14	1000080160	12	0
296	63	6783	2	1	12	0	1	1003	2360.18	123.04	-92.63	46.30	1556.1	11	1000180400	11	1
296	63	8809	2	0	14	0	1	1004	640.39	220.82	-34.25	184.42	561.3	13	1000180400	25	0
296	63	8809	2	1	12	0	10	1000	788.69	160.10	-169.98	154.85	1408.6	11	1000180400	15	1
296	63	10068	1	0	-12	0	10	1000	4428.99	5.30	-197.32	342.22	810.6	-11	1000180400	18	1
296	63	10384	1	0	12	0	1	1000	1802.29	37.67	-195.99	409.68	508.6	11	1000180400	18	1
296	63	11314	2	0	14	0	1	1003	3440.47	-188.11	-193.09	638.24	1368.7	13	1000180400	15	0
296	63	11314	2	1	12	0	0	1001	684.42	-131.18	40.06	163.18	1277.7	11	1000180400	14	1
296	63	12136	1	0	12	0	1	1005	1373.31	-9.84	177.99	158.62	537.7	11	1000180400	12	1
295	33	849	3	0	12	0	0	1001	1723.90	-79.22	-198.49	137.20	216.0	11	1000180400	16	1
295	33	849	3	1	14	0	0	1001	1526.67	-245.40	-430.34	-144.40	1531.8	13	1000140280	8	0
295	33	849	3	2	14	0	0	1001	245.85	545.78	3.32	746.35	710.1	13	1000080160	8	0
295	33	1232	1	0	12	0	0	1001	674.57	-133.23	-133.56	0.04	1553.6	11	1000180400	9	1
295	33	2036	1	0	12	0	0	1001	395.93	-171.12	-26.34	151.99	824.0	11	1000180400	8	1
295	33	2616	1	0	12	0	1	1003	723.45	-59.38	100.03	482.57	606.8	11	1000180400	12	1
295	33	5601	2	0	14	0	1	1004	916.80	570.51	-102.54	357.09	1530.1	13	1000080160	11	0
295	33	5601	2	1	12	0	0	1001	2304.31	105.04	-35.03	366.17	773.8	11	1000180400	10	1
295	33	6434	2	0	12	0	1	1003	682.46	134.91	110.58	238.33	465.0	11	1000180400	13	1
295	33	6434	2	1	14	0	2	1091	1632.23	484.25	69.75	305.66	314.7	13	1000080160	15	0
295	33	6636	1	0	12	0	0	1001	1006.46	120.48	-162.93	14.72	1045.7	11	1000180400	10	1
295	33	7694	2	0	14	0	0	1001	476.78	490.00	187.52	-76.95	1381.9	13	1000080160	9	0
295	33	7694	2	1	12	0	2	1091	2451.83	-173.68	110.68	6.04	875.2	11	1000180400	13	1
295	33	9146	1	0	12	0	1	1000	2567.70	157.46	-183.94	31.60	99.5	11	1000180400	15	1
295	33	10318	1	0	12	0	1	1003	514.01	-6.84	-41.17	83.08	859.5	11	1000180400	13	1
295	33	10406	3	0	12	0	1	1003	865.41	113.07	195.65	227.78	843.2	11	1000180400	13	1
295	33	10406	3	1	-12	1	1	1015	1812.11	411.42	538.69	-363.45	557.9	-12	1000080160	13	0
295	33	10406	3	2	14	0	0	1001	794.28	-131.16	-25.77	774.99	1166.3	13	1000130270	16	0
295	33	10656	2	0	12	0	1	1005	1134.44	15.87	-196.14	390.93	1342.7	11	1000180400	12	1
295	33	10656	2	1	14	0	0	1001	3707.37	-117.27	-252.30	-1096.33	949.3	13	1000080160	9	0
295	33	12161	1	0	12	0	2	1091	1137.18	83.10	29.39	63.70	1462.8	11	1000180400	22	1
294	11	667	2	0	14	0	1	1003	2381.00	484.57	45.71	93.75	1311.8	13	1000140280	11	0
294	11	667	2	1	12	0	0	1001	1341.86	-166.77	164.30	220.98	636.5	11	1000180400	11	1
294	11	1701	3	0	14	1	0	1002	371.51	-496.90	-444.05	133.72	879.4	14	1000080160	11	0
294	11	1701	3	1	12	0	1	1005	1966.00	130.81	-37.19	446.17	152.8	11	1000180400	29	1
294	11	1701	3	2	14	0	10	1000	720.71	-493.04	-92.55	-195.78	1456.0	13	1000080160	17	0
294	11	2982	2	0	-12	0	0	1001	1529.48	109.44	-151.01	411.78	1306.7	-11	1000180400	17	1
294	11	2982	2	1	14	0	2	1091	2369.93	-448.18	12.55	-444.60	1069.9	13	1000200400	11	0
294	11	9882	2	0	14	0	1	1003	1071.71	215.29	-186.83	106.97	933.4	13	1000180400	11	0
294	11	9882	2	1	12	0	0	1001	496.40	-93.91	-70.38	495.04	1327.2	11	1000180400	12	1
294	11	9909	2	0	14	1	2	1092	3333.22	45.78	29.13	1027.09	813.6	14	1000130270	13	0
294	11	9909	2	1	12	0	1	1003	924.39	114.50	-191.62	110.92	160.7	11	1000180400	13	1
297	41	2394	1	0	12	0	0	1001	1693.12	-41.73	-37.10	58.83	649.0	11	1000180400	9	1
297	41	2444	2	0	12	0	0	1001	1082.38	101.00	-8.58	177.18	1316.3	11	1000180400	8	1
297	41	2444	2	1	14	1	2	1092	1063.27	-104.27	-41.03	956.63	697.2	14	1000080160	12	0
297	41	3189	1	0	12	0	0	1001	1349.92	-111.97	-30.57	230.70	1167.5	11	1000180400	19	1
297	41	3399	1	0	12	0	1	1003	1036.19	-102.11	-143.68	111.66	63.8	11	1000180400	19	1
297	41	4920	3	0	14	0	0	1001	2196.51	266.89	-708.97	115.88	1484.3	13	1000110230	8	0
297	41	4920	3	1	14	1	10	1000	726.46	199.26	-419.30	-167.84	1531.6	14	1000080160	12	0
297	41	4920	3	2	12	0	1	1004	1354.98	180.28	-18.64	105.42	1313.1	11	1000180400	15	1
297	41	5953	2	0	14	0	1	1003	1649.49	-247.57	-52.37	-339.54	1526.5	13	1000080160	12	0
297	41	5953	2	1	12	0	1	1004	784.54	-121.92	198.38	321.95	905.8	11	1000180400	12	1
297	41	6426	2	0	12	0	0	1001	1073.12	21.54	22.06	478.51	206.2	11	1000180400	9	1
297	41	6426	2	1	14	1	10	1000	469.11	491.59	101.22	268.15	636.6	14	1000080160	11	0
297	41	6740	2	0	12	0	0	1001	1470.61	201.44	-133.63	441.09	1305.9	11	1000180400	12	0
297	41	6740	2	1	14	0	0	1001	891.39	134.99	5.35	408.68	151.3	13	1000180400	36	1
297	41	7147	1	0	12	0	1	1000	1252.84	-93.34	20.83	65.28	971.9	11	1000180400	38	1
297	41	7893	2	0	14	0	1	1003	1191.68	-75.19	-118.66	-456.30	707.5	13	1000140280	12	0
297	41	7893	2	1	12	0	0	1001	2455.55	36.70	-138.03	373.42	983.2	11	1000180400	9	1
292	15	312	2	0	12	0	1	1003	879.93	-163.07	4.59	296.72	637.2	11	1000180400	12	1
292	15	312	2	1	14	0	1	1000	2654.90	603.93	-128.66	357.90	89.9	13	1000080160	15	0
292	15	8217	2	0	12	0	1	1004	3226.73	120.71	44.79	65.15	270.7	11	1000180400	16	1
292	15	8217	2	1	14	1	1	1006	2129.79	557.06	-339.37	554.80	666.3	14	1000080160	11	0
292	15	8398	2	0	14	0	0	1001	1322.86	-548.98	285.74	847.19	444.8	13	1000200400	8	0
292	15	8398	2	1	12	0	1	1004	1913.23	18.60	157.28	141.27	1145.0	11	1000180400	13	1
292	15	9805	1	0	12	0	10	1000	1220.83	-3.71	125.82	128.91	270.7	11	1000180400	12	1
295	63	977	4	0	14	0	10	1000	850.88	50.61	61.25	214.33	350.2	13	1000180400	16	1
295	63	977	4	1	14	0	10	1000	3358.92	294.66	208.48	-295.13	849.8	13	1000080160	11	0
295	63	977	4	2	12	0	1	1003	869.84	-131.14	112.21	478.05	1023.6	11	1000180400	11	1
295	63	977	4	3	14	0	1	1003	3627.42	-179.63	161.22	-699.92	947.5	13	1000080160	13	0
295	63	3012	2	0	14	0	0	1001	667.76	36.05	453.10	-454.36	706.4	13	1000200400	8	0
295	63	3012	2	1	12	0	1	1005	1917.22	177.18	-128.20	195.14	445.6	11	1000180400	14	1
295	63	3115	2	0	14	0	0	1001	655.11	238.32	-163.99	585.51	1175.8	13	1000180400	9	0
295	63	3115	2	1	12	0	1	1005	2245.14	164.09	-51.53	30.15	211.3	11	1000180400	16	1
295	63	3524	1	0	12	0	0	1001	1408.53	-102.08	142.03	106.67	218.6	11	1000180400	20	1
295	63	3550	2	0	14	1	1	1008	1037.64	-533.10	-435.82	0.18	627.8	14	1000140280	12	0
295	63	3550	2	1	12	0	0	1001	2400.60	44.93	180.45	268.48	1415.6	11	1000180400	11	1
295	63	10319	1	0	12	0	2	1091	2779.86	-94.38	-44.31	377.48	1341.8	11	1000180400	18	1
295	63	11731	1	0	12	0	2	1091	3725.57	165.44	202.17	214.49	162.9	11	1000180400	13	0
295	63	11900	2	0	12	0	10	1000	1501.52	-163.18	44.25	37.68	99.0	11	1000180400	16	1
295	63	11900	2	1	14	0	0	1001	639.64	-609.03	453.73	553.82	762.6	13	1000080160	8	0
293	16	2368	1	0	12	0	2	1091	1066.70	-172.69	-166.19	252.28	1109.5	11	1000180400	14	1
293	16	2863	1	0	12	0	1	1005	1246.32	48.49	-80.44	57.72	840.3	11	1000180400	14	1
293	16	3230	1	0	12	0	2	1091	861.56	53.15	89.06	129.08	1522.8	11	1000180400	29	1
293	16	4590	3	0	12	0	2	1091	1470.55	61.75	7.94	162.40	900.3	11	1000180400	16	1
293	16	4590	3	1	14	0	0	1001	3479.77	401.18	272.91	-119.65	1285.3	13	1000130270	8	0
293	16	4590	3	2	14	1	0	1002	722.43	-579.39	-346.62	36.31	420.6	14	1000080160	14	0
293	16	5245	2	0	12	0	2	1091	2615.14	67.25	13.52	492.65	225.5	11	1000180400	13	1
293	16	5245	2	1	14	1	0	1002	274.42	201.05	-510.10	354.77	1285.1	14	1000140280	9	0
293	16	8245	1	0	12	0	2	1091	1816.35	26.39	30.38	415.92	91.3	11	1000180400	25	1
293	16	10152	2	0	12	0	10	1000	1048.03	-161.56	-30.63	188.16	1581.0	11	1000180400	12	1
