run	subrun	event	n_nu	inu	nu_pdg	ccnc	mode	interaction_type	E_nu_MeV	vtx_x_cm	vtx_y_cm	vtx_z_cm	t_ns	lepton_pdg	target_pdg	n_genie_particles	in_active_tpc
713	35	3	3	0	14	1	0	1002	468.52	-218.46	-178.16	10.78	210.0	14	1000180400	10	0
713	35	3	3	1	14	0	0	1001	435.36	341.17	18.42	-349.51	674.1	13	1000120240	8	0
713	35	3	3	2	14	0	0	1001	355.27	-493.89	-13.59	-489.39	1160.9	13	1000200400	8	0
713	35	9	1	0	14	0	1	1004	3633.91	98.69	-5.50	-595.25	969.1	13	1000080160	12	0
713	35	12	2	0	14	0	0	1001	866.00	-134.79	-38.55	-339.93	843.5	13	1000200400	20	0
713	35	12	2	1	14	1	1	1008	1154.93	510.89	53.30	-136.04	643.3	14	1000140280	12	0
713	35	17	2	0	14	0	0	1001	415.52	-66.15	178.23	231.31	202.5	13	1000180400	12	1
713	35	17	2	1	14	1	1	1000	4421.73	-250.80	-270.20	-1357.51	186.7	14	1000140280	20	0
713	35	18	2	0	14	1	1	1009	1596.88	-199.96	183.22	-278.66	1093.1	14	1000260560	14	0
713	35	18	2	1	14	0	1	1004	968.55	34.60	-132.49	268.36	620.3	13	1000180400	12	1
713	35	46	4	0	14	1	0	1002	1009.65	113.17	86.13	582.74	968.7	14	1000180400	10	0
713	35	46	4	1	14	0	2	1091	3824.10	-19.03	-74.27	-369.92	65.8	13	1000200400	18	0
713	35	46	4	2	14	1	0	1002	476.38	529.94	258.54	666.59	1240.4	14	1000080160	11	0
713	35	46	4	3	14	0	1	1004	1643.26	20.09	-354.82	-461.27	369.6	13	1000080160	12	0
719	19	1	1	0	14	1	0	1002	1337.67	9.38	-2.70	493.68	321.8	14	1000180400	12	1
719	19	8	1	0	14	0	2	1091	5741.50	151.48	-13.11	128.66	213.8	13	1000180400	13	1
719	19	10	1	0	14	1	1	1006	1086.18	-49.56	241.17	77.60	157.4	14	1000180400	12	0
719	19	21	1	0	14	0	10	1000	1115.13	-69.27	-61.43	543.19	1386.1	13	1000180400	22	0
719	19	25	2	0	14	0	0	1001	247.21	-33.74	-105.15	309.27	904.7	13	1000180400	10	1
719	19	25	2	1	14	0	0	1001	993.37	355.03	-92.54	-465.15	952.8	13	1000080160	9	0
719	19	28	2	0	14	0	0	1001	346.39	657.86	-139.14	645.46	1539.1	13	1000200400	14	0
719	19	28	2	1	14	1	1	1007	1639.76	-8.63	-92.18	566.55	1518.8	14	1000180400	13	0
719	19	30	2	0	14	0	0	1001	440.31	400.04	-476.79	-54.24	458.2	13	1000080160	8	0
719	19	30	2	1	14	0	0	1001	739.01	-185.88	-128.14	116.36	119.1	13	1000180400	9	1
719	19	35	2	0	14	0	1	1003	943.26	360.14	-207.33	997.82	1495.4	13	1000080160	13	0
719	19	35	2	1	14	1	0	1002	1194.11	-236.69	10.63	225.61	861.5	14	1000180400	9	0
719	19	38	1	0	14	0	0	1001	561.30	-493.00	24.14	283.85	808.6	13	1000200400	12	0
719	19	41	4	0	14	0	1	1003	882.83	74.20	161.62	487.70	908.3	13	1000180400	40	1
719	19	41	4	1	14	0	0	1001	299.35	-703.01	-127.71	91.03	687.3	13	1000140280	8	0
719	19	41	4	2	14	0	0	1001	974.29	213.10	629.90	-313.53	408.8	13	1000110230	9	0
719	19	41	4	3	14	1	0	1002	1251.16	543.06	562.79	-372.82	597.3	14	1000130270	11	0
719	19	42	1	0	14	0	0	1001	488.50	-122.58	-9.01	369.56	282.8	13	1000180400	10	1
719	19	44	1	0	14	0	0	1001	708.44	177.22	-39.65	-46.19	1401.6	13	1000180400	8	0
719	19	46	1	0	14	0	2	1091	1681.42	-56.23	-108.90	-36.53	567.9	13	1000180400	13	0
719	19	50	3	0	14	1	0	1002	377.35	-709.38	441.92	-110.56	756.4	14	1000080160	9	0
719	19	50	3	1	14	1	1	1006	582.07	194.69	-86.05	299.73	617.7	14	1000180400	12	1
719	19	50	3	2	14	0	1	1004	1267.90	108.56	51.83	80.31	1217.9	13	1000180400	18	1
715	79	3	1	0	14	0	0	1001	920.61	-219.44	141.08	89.71	1465.6	13	1000180400	9	0
715	79	5	2	0	14	0	10	1000	3101.62	154.39	105.98	299.97	1319.5	13	1000180400	12	1
715	79	5	2	1	14	0	1	1003	1018.76	182.37	197.53	-7.78	174.4	13	1000260560	21	0
715	79	10	2	0	14	0	0	1001	1638.23	-398.79	-428.24	-6.81	382.1	13	1000080160	10	0
715	79	10	2	1	14	0	1	1005	2151.53	-175.17	275.66	-417.60	728.2	13	1000250550	14	0
715	79	21	1	0	14	1	0	1002	518.62	118.88	-178.88	486.59	1460.9	14	1000180400	25	1
715	79	22	1	0	14	0	0	1001	608.81	-79.75	-197.59	413.10	1247.7	13	1000180400	8	1
715	79	25	1	0	14	0	0	1001	886.93	-292.88	28.91	-330.21	692.4	13	1000080160	13	0
715	79	26	3	0	14	1	1	1006	1333.89	-705.85	-147.51	335.00	845.6	14	1000080160	13	0
715	79	26	3	1	14	0	0	1001	1697.43	-94.79	-466.05	964.73	1035.7	13	1000260560	8	0
715	79	26	3	2	14	0	0	1001	752.77	-1.90	-172.96	172.26	555.2	13	1000180400	9	1
715	79	27	1	0	14	1	0	1002	412.77	71.81	-222.37	616.82	515.4	14	1000180400	16	0
715	79	37	2	0	14	0	10	1000	547.67	-84.97	198.77	415.72	547.7	13	1000180400	11	1
715	79	37	2	1	14	0	1	1005	1310.41	-10.72	5.30	391.07	1568.5	13	1000180400	19	1
715	79	40	1	0	-14	0	0	1001	924.51	176.77	97.24	330.76	1527.8	-13	1000180400	9	1
715	79	47	1	0	14	1	0	1002	832.46	-111.13	0.66	525.64	248.8	14	1000180400	11	0
715	79	50	2	0	14	0	1	1000	3058.58	219.46	-220.25	629.71	745.0	13	1000180400	19	0
715	79	50	2	1	14	0	0	1001	621.50	-675.53	595.12	299.43	697.5	13	1000200400	9	0
717	45	5	3	0	14	0	0	1001	687.90	-194.74	-99.82	773.74	1505.5	13	1000130270	9	0
717	45	5	3	1	14	0	0	1001	873.44	-165.09	75.43	294.07	1490.0	13	1000180400	8	1
717	45	5	3	2	14	0	0	1001	654.82	-647.49	-280.59	909.02	1585.1	13	1000080160	11	0
717	45	6	1	0	14	1	1	1006	1234.88	-156.45	71.38	415.93	374.7	14	1000180400	12	1
717	45	9	2	0	14	1	1	1006	2623.25	-281.49	-295.35	723.20	1237.3	14	1000260560	21	0
717	45	9	2	1	14	0	1	1000	3417.64	-180.98	407.23	-318.20	1263.4	13	1000200400	30	0
717	45	15	1	0	14	0	0	1001	535.47	148.94	-83.81	331.80	297.5	13	1000180400	10	1
717	45	18	1	0	14	0	0	1001	719.86	129.43	99.22	-7.30	475.6	13	1000180400	9	0
717	45	26	2	0	14	0	3	1097	967.95	-114.43	53.72	341.23	1549.6	13	1000180400	5	1
717	45	26	2	1	14	0	1	1004	3724.61	261.62	177.43	-1110.51	1405.7	13	1000160320	23	0
717	45	29	1	0	14	1	1	1009	1273.91	30.55	115.03	495.22	1401.3	14	1000180400	13	1
717	45	30	1	0	14	1	1	1008	400.78	-666.10	-115.03	222.24	1223.3	14	1000080160	13	0
717	45	32	1	0	14	0	0	1001	702.99	-16.32	-75.73	111.72	329.1	13	1000180400	10	1
717	45	33	2	0	14	0	0	1001	709.06	206.87	-75.22	56.42	1389.4	13	1000180400	9	0
717	45	33	2	1	14	0	1	1004	1289.56	-161.50	55.95	63.46	1577.6	13	1000180400	23	1
717	45	35	1	0	14	0	1	1003	2952.57	-479.76	-283.56	-188.27	318.0	13	1000140280	13	0
717	45	37	2	0	14	1	10	1000	684.53	-167.77	-244.61	512.65	589.9	14	1000180400	11	0
717	45	37	2	1	14	0	2	1091	2755.40	308.37	285.04	1130.08	382.7	13	1000140280	13	0
717	45	45	3	0	14	0	0	1001	461.61	572.39	2.33	7.23	1348.1	13	1000080160	8	0
717	45	45	3	1	14	0	1	1000	1326.65	-322.38	-61.46	-139.19	1381.8	13	1000060120	16	0
717	45	45	3	2	14	0	0	1001	1276.79	-240.66	-71.74	234.90	258.4	13	1000180400	10	0
717	45	46	3	0	14	1	0	1002	490.02	-638.69	87.73	387.33	226.1	14	1000080160	9	0
717	45	46	3	1	14	0	10	1000	2533.29	-117.47	43.35	-169.15	297.8	13	1000260560	22	0
717	45	46	3	2	14	1	2	1092	4365.13	-229.41	-109.44	233.75	505.4	14	1000180400	15	0
717	45	47	2	0	14	1	2	1092	4186.91	251.93	54.63	414.66	184.9	14	1000180400	14	0
717	45	47	2	1	14	0	1	1003	644.13	169.14	-103.70	563.82	1556.1	13	1000180400	13	0
717	45	48	1	0	14	1	0	1002	595.43	186.86	-6.71	121.98	952.9	14	1000180400	13	1
712	12	17	1	0	14	1	0	1002	701.30	-198.59	-268.03	108.83	1123.1	14	1000180400	12	0
712	12	21	3	0	14	0	1	1005	2100.00	42.56	-451.49	-576.98	1290.9	13	1000200400	13	0
712	12	21	3	1	14	0	0	1001	405.14	493.21	79.69	109.93	1484.0	13	1000140280	9	0
712	12	21	3	2	14	0	2	1091	1994.66	-464.97	-470.38	-480.94	1293.8	13	1000080160	19	0
712	12	22	2	0	14	1	0	1002	511.47	-72.33	204.95	419.04	755.9	14	1000180400	11	0
712	12	22	2	1	14	0	0	1001	487.33	25.49	-561.57	-133.17	926.8	13	1000080160	8	0
712	12	25	1	0	14	0	2	1091	1279.89	152.63	-26.88	110.52	1066.2	13	1000180400	13	1
712	12	28	2	0	14	0	1	1003	1555.03	-57.04	124.35	-333.24	597.4	13	1000080160	14	0
712	12	28	2	1	14	0	1	1005	1755.93	-543.01	453.93	272.28	467.8	13	1000080160	13	0
712	12	32	1	0	14	0	0	1001	1791.29	-30.15	-161.49	191.73	124.3	13	1000180400	10	1
712	12	33	3	0	14	1	2	1092	1155.47	-112.51	38.14	89.84	669.8	14	1000180400	11	1
712	12	33	3	1	14	1	2	1092	782.38	-290.99	-382.87	98.70	251.5	14	1000130270	12	0
712	12	33	3	2	14	0	1	1000	1619.22	-344.96	129.80	349.91	1282.9	13	1000240520	15	0
712	12	35	2	0	14	1	0	1002	675.09	-150.64	-192.37	241.42	276.9	14	1000180400	10	1
712	12	35	2	1	14	0	0	1001	1369.39	-184.52	131.02	417.93	1570.1	13	1000180400	23	1
712	12	38	1	0	14	0	1	1003	718.14	-8.46	-162.27	365.28	641.8	13	1000180400	12	1
712	12	46	2	0	14	0	0	1001	1764.09	-93.41	-52.92	36.81	591.7	13	1000180400	8	1
712	12	46	2	1	14	0	0	1001	1838.86	-28.93	-151.15	-302.83	259.2	13	1000130270	9	0
719	1	1	1	0	14	0	10	1000	873.57	-252.25	-137.94	117.33	1179.5	13	1000180400	14	0
719	1	2	2	0	14	0	1	1003	1123.10	-160.03	-11.84	415.84	357.6	13	1000180400	12	1
719	1	2	2	1	14	0	0	1001	744.51	-54.43	-148.73	262.15	1489.6	13	1000180400	9	1
719	1	17	2	0	14	0	10	1000	1825.33	-69.58	138.81	212.06	295.5	13	1000180400	14	1
719	1	17	2	1	14	0	2	1091	3325.14	197.14	7.01	1282.63	1600.2	13	1000140280	14	0
719	1	19	3	0	14	1	0	1002	297.29	640.68	197.37	647.36	1538.9	14	1000080160	10	0
719	1	19	3	1	12	0	0	1001	983.62	-181.85	-69.89	370.59	487.9	11	1000180400	12	1
719	1	19	3	2	14	0	1	1003	618.11	43.40	353.42	-432.98	1428.0	13	1000140280	12	0
719	1	21	2	0	14	0	1	1003	1268.83	-188.22	179.81	-315.43	1489.7	13	1000080160	11	0
719	1	21	2	1	14	1	2	1092	2388.73	185.02	379.56	-295.03	1470.1	14	1000140280	24	0
719	1	23	2	0	14	1	0	1002	554.07	4.64	-597.17	-101.12	928.1	14	1000130270	9	0
719	1	23	2	1	14	0	1	1004	787.30	76.94	-257.67	-9.43	1573.3	13	1000180400	12	0
719	1	24	1	0	14	0	0	1001	375.08	-175.24	46.13	134.97	1484.8	13	1000180400	16	1
719	1	30	2	0	14	0	0	1001	410.71	-489.35	83.21	905.10	396.7	13	1000140280	8	0
719	1	30	2	1	14	0	0	1001	599.05	-184.85	-224.52	134.92	1389.8	13	1000180400	8	0
719	1	32	3	0	14	0	0	1001	370.58	75.60	-204.38	-5.48	61.5	13	1000180400	10	0
719	1	32	3	1	14	0	10	1000	826.78	-99.32	-112.37	-458.22	1538.5	13	1000200400	16	0
719	1	32	3	2	14	1	0	1002	1449.81	261.38	406.46	-353.31	352.9	14	1000200400	9	0
719	1	34	1	0	14	0	2	1091	3438.20	77.09	99.06	143.16	933.5	13	1000180400	18	1
719	1	37	1	0	14	0	0	1001	799.98	110.51	352.42	-70.64	1061.0	13	1000260560	20	0
719	1	41	3	0	14	1	0	1002	413.17	-524.92	455.26	-77.07	1004.2	14	1000080160	9	0
719	1	41	3	1	14	0	0	1001	524.18	-627.21	-513.51	505.10	1290.6	13	1000110230	8	0
719	1	41	3	2	14	0	0	1001	743.38	229.18	-184.69	286.07	1129.5	13	1000180400	9	0
719	1	43	2	0	14	0	0	1001	334.99	-294.62	421.87	-289.61	601.5	13	1000140280	8	0
719	1	43	2	1	14	0	1	1003	3379.55	-215.08	-433.61	-262.12	844.7	13	1000200400	13	0
719	1	44	3	0	14	0	0	1001	3068.40	196.56	155.57	22.71	1044.8	13	1000180400	14	1
719	1	44	3	1	14	0	1	1004	533.41	-148.45	-196.77	776.42	276.4	13	1000060120	11	0
719	1	44	3	2	14	0	0	1001	487.25	598.82	-515.73	407.80	110.7	13	1000110230	9	0
719	1	45	1	0	14	0	0	1001	655.90	141.61	-151.08	274.84	353.9	13	1000180400	10	1
719	1	46	1	0	14	0	10	1000	1513.05	120.68	-122.62	424.88	1059.5	13	1000180400	12	1
719	1	49	2	0	14	1	2	1092	708.91	-81.04	94.20	251.85	312.9	14	1000180400	27	1
719	1	49	2	1	14	0	1	1003	1193.21	-92.38	-222.36	176.80	293.9	13	1000180400	11	0
715	15	14	3	0	14	0	1	1003	3779.63	81.61	-487.27	-60.97	741.4	13	1000140280	12	0
715	15	14	3	1	14	0	1	1003	1839.48	-226.63	176.97	291.22	1528.6	13	1000180400	14	0
715	15	14	3	2	14	1	0	1002	252.87	674.78	133.61	-341.55	596.0	14	1000080160	9	0
715	15	19	1	0	14	0	0	1001	947.07	-63.28	12.73	-45.66	1441.1	13	1000180400	26	0
715	15	20	2	0	14	0	2	1091	827.54	118.88	100.06	343.80	489.1	13	1000180400	15	1
715	15	20	2	1	14	0	1	1003	540.88	311.91	624.33	-506.27	384.0	13	1000080160	20	0
715	15	21	3	0	14	1	2	1092	3183.08	-196.34	92.51	-544.19	1463.4	14	1000080160	14	0
715	15	21	3	1	14	0	0	1001	971.16	-8.67	-437.07	134.84	573.1	13	1000140280	8	0
715	15	21	3	2	14	0	0	1001	535.68	-509.78	242.41	-419.63	161.4	13	1000080160	9	0
715	15	24	2	0	-14	0	0	1001	294.37	702.88	-467.40	237.19	126.5	-13	1000080160	9	0
715	15	24	2	1	14	0	1	1003	2206.23	-132.51	71.36	65.18	196.4	13	1000180400	19	1
715	15	26	1	0	14	1	0	1002	258.18	244.88	185.18	86.94	251.8	14	1000180400	11	0
715	15	30	1	0	14	0	0	1001	311.00	-24.51	-197.25	293.17	883.3	13	1000180400	8	1
715	15	33	1	0	14	0	10	1000	580.23	-494.08	167.04	122.31	595.4	13	1000080160	11	0
715	15	34	1	0	14	1	1	1008	1530.31	145.64	55.18	-21.19	133.0	14	1000180400	16	0
715	15	35	1	0	14	0	0	1001	3859.00	-110.81	-151.61	225.94	106.0	13	1000180400	9	1
715	15	39	4	0	14	0	10	1000	1710.42	-502.29	565.22	709.70	843.2	13	1000140280	11	0
715	15	39	4	1	14	0	10	1000	666.53	-390.71	-463.11	88.65	139.2	13	1000080160	12	0
715	15	39	4	2	14	0	0	1001	1055.21	-328.53	-196.18	-339.34	674.6	13	1000200400	8	0
715	15	39	4	3	14	1	0	1002	445.13	579.19	-11.98	-414.30	1049.0	14	1000080160	23	0
715	15	43	2	0	14	0	1	1000	1279.18	-82.35	112.87	611.01	115.7	13	1000180400	21	0
715	15	43	2	1	14	0	2	1091	1142.01	209.10	18.96	609.61	1143.2	13	1000180400	15	0
715	15	47	2	0	14	0	1	1003	803.28	-124.65	-171.67	334.03	186.6	13	1000180400	11	1
715	15	47	2	1	14	0	1	1003	1012.92	267.68	-548.88	281.85	1111.6	13	1000110230	11	0
715	15	48	1	0	14	0	0	1001	940.52	-153.59	85.55	396.91	565.7	13	1000180400	12	1
715	15	49	2	0	14	0	1	1004	1310.67	-40.16	-119.36	73.40	741.6	13	1000180400	12	1
715	15	49	2	1	14	0	0	1001	1035.82	-64.24	-635.48	-358.62	1430.0	13	1000190390	8	0
715	87	1	2	0	14	0	0	1001	371.86	115.30	-496.87	499.85	112.1	13	1000140280	8	0
715	87	1	2	1	14	0	0	1001	1034.66	-193.48	-51.97	189.00	840.8	13	1000180400	37	1
715	87	3	1	0	14	0	0	1001	469.26	221.60	66.60	-288.46	145.5	13	1000200400	8	0
715	87	9	2	0	14	0	0	1001	324.80	154.67	3.38	-355.14	372.1	13	1000140280	16	0
715	87	9	2	1	14	1	1	1009	682.63	212.31	-380.69	247.75	86.5	14	1000060120	18	0
715	87	12	1	0	14	0	1	1003	2031.21	123.66	28.80	-309.58	1092.0	13	1000080160	13	0
715	87	13	4	0	14	0	0	1001	526.24	-223.10	-259.24	-50.84	968.5	13	1000180400	10	0
715	87	13	4	1	14	1	0	1002	405.86	430.28	-169.98	-344.39	540.4	14	1000080160	16	0
715	87	13	4	2	14	0	0	1001	1193.52	-213.01	-127.13	-322.53	1374.0	13	1000080160	8	0
715	87	13	4	3	14	1	0	1002	246.54	697.79	383.21	-236.56	431.4	14	1000080160	11	0
715	87	18	1	0	14	0	0	1001	519.92	-90.04	271.59	38.45	174.1	13	1000260560	8	0
715	87	19	2	0	14	0	1	1005	716.71	-147.56	198.82	185.81	1393.4	13	1000180400	11	1
715	87	19	2	1	14	0	0	1001	377.71	-484.62	-93.59	757.26	1145.6	13	1000140280	9	0
715	87	24	2	0	14	0	1	1004	748.85	-26.77	166.29	165.96	994.2	13	1000180400	12	1
715	87	24	2	1	14	0	0	1001	659.99	-218.46	-211.17	79.86	802.4	13	1000180400	34	0
715	87	25	2	0	14	0	0	1001	563.11	30.78	21.34	452.44	624.1	13	1000180400	10	1
715	87	25	2	1	14	0	0	1001	439.75	-500.07	-302.96	665.93	1538.3	13	1000080160	17	0
715	87	32	1	0	14	0	2	1091	4863.45	-146.49	103.84	45.08	1215.5	13	1000180400	16	1
715	87	36	2	0	14	1	0	1002	544.33	509.89	113.51	568.75	249.0	14	1000080160	10	0
715	87	36	2	1	14	0	10	1000	1431.85	-261.02	244.17	-454.08	1066.5	13	1000220480	13	0
715	87	37	1	0	14	0	0	1001	412.51	-152.00	-110.52	-17.13	174.0	13	1000180400	9	0
715	87	48	1	0	12	0	0	1001	622.05	109.78	-9.81	6.89	818.5	11	1000180400	8	1
715	87	50	2	0	14	0	0	1001	625.73	-173.89	-1.41	-54.40	1460.3	13	1000180400	8	0
715	87	50	2	1	14	1	0	1002	665.39	133.65	287.38	-291.80	279.0	14	1000200400	10	0
719	74	7	2	0	14	0	0	1001	375.74	-119.25	-31.88	73.11	458.2	13	1000180400	15	1
719	74	7	2	1	14	0	1	1003	3530.74	-581.91	-181.96	587.55	306.7	13	1000140280	14	0
719	74	8	1	0	14	0	0	1001	1311.09	185.22	199.65	273.02	807.2	13	1000180400	8	1
719	74	9	2	0	14	0	1	1000	1978.16	169.08	190.63	404.26	886.8	13	1000180400	18	1
719	74	9	2	1	14	0	0	1001	1049.09	674.96	172.80	-384.10	901.5	13	1000140280	8	0
719	74	15	1	0	14	0	1	1003	674.08	-22.17	-130.01	298.89	201.6	13	1000180400	17	1
719	74	16	3	0	14	0	0	1001	283.16	-284.87	243.53	996.60	605.5	13	1000080160	8	0
719	74	16	3	1	14	0	1	1005	1392.09	-175.71	-71.57	444.05	509.4	13	1000180400	13	1
719	74	16	3	2	14	0	0	1001	313.66	-110.21	52.43	183.55	803.9	13	1000180400	9	1
719	74	24	2	0	12	0	2	1091	2960.03	155.03	-397.50	-574.13	532.2	11	1000140280	16	0
719	74	24	2	1	14	0	0	1001	851.70	-13.77	189.78	439.04	549.3	13	1000180400	17	1
719	74	28	1	0	14	0	10	1000	773.77	56.74	39.75	105.07	62.9	13	1000180400	12	1
719	74	32	2	0	14	0	0	1001	1319.84	5.69	53.67	-481.40	575.4	13	1000080160	8	0
719	74	32	2	1	14	0	0	1001	422.49	321.38	-305.26	-342.59	712.0	13	1000080160	9	0
719	74	33	2	0	14	0	1	1003	1045.13	12.27	1.28	575.70	1027.0	13	1000180400	50	0
719	74	33	2	1	14	0	0	1001	626.57	284.05	-591.90	232.94	1545.3	13	1000140280	9	0
719	74	37	5	0	14	0	0	1001	340.41	-316.84	-510.77	-215.50	1470.3	13	1000080160	12	0
719	74	37	5	1	14	0	0	1001	1181.09	87.30	126.62	233.46	1337.1	13	1000180400	9	1
719	74	37	5	2	14	0	0	1001	969.95	-152.42	-611.99	742.12	1279.3	13	1000080160	8	0
719	74	37	5	3	-14	1	10	1000	645.35	-392.72	146.80	997.80	357.3	-14	1000200400	11	0
719	74	37	5	4	14	0	10	1000	699.95	227.79	126.19	-333.11	845.0	13	1000140280	15	0
719	74	39	1	0	14	0	0	1001	576.60	-102.68	-58.28	495.12	684.5	13	1000180400	34	1
719	74	48	2	0	14	0	10	1000	743.75	-201.93	-123.89	286.07	617.0	13	1000180400	12	0
719	74	48	2	1	14	1	0	1002	557.72	481.04	-84.11	848.45	165.0	14	1000140280	9	0
719	74	49	4	0	14	0	2	1091	3982.50	-170.76	-132.25	-21.32	210.6	13	1000180400	22	0
719	74	49	4	1	14	0	0	1001	876.51	50.69	150.16	389.54	1438.5	13	1000180400	10	1
719	74	49	4	2	14	0	2	1091	2782.54	-596.14	-689.39	-213.64	697.7	13	1000130270	17	0
719	74	49	4	3	14	1	0	1002	2564.03	-275.79	-114.89	-650.02	379.8	14	1000080160	9	0
715	10	1	1	0	-14	0	0	1001	860.38	21.30	-39.97	59.10	612.2	-13	1000180400	10	1
715	10	9	2	0	14	0	1	1003	602.23	133.95	198.87	505.78	1401.8	13	1000180400	11	0
715	10	9	2	1	14	1	0	1002	328.43	528.61	124.60	6.87	1481.3	14	1000080160	11	0
715	10	10	3	0	14	0	0	1001	671.19	402.23	-346.00	-399.69	310.1	13	1000080160	16	0
715	10	10	3	1	14	1	0	1002	940.48	419.44	-636.26	918.54	297.4	14	1000140280	11	0
715	10	10	3	2	14	0	0	1001	3692.39	80.23	80.58	-824.76	1302.4	13	1000080160	9	0
715	10	15	2	0	14	0	0	1001	674.47	-554.88	-111.75	168.78	196.9	13	1000200400	16	0
715	10	15	2	1	14	1	1	1009	1180.84	-151.26	-113.66	361.57	562.1	14	1000180400	11	1
715	10	18	2	0	14	0	0	1001	444.99	59.96	444.27	-106.65	721.1	13	1000260560	19	0
715	10	18	2	1	14	0	0	1001	1490.19	131.14	82.90	-28.78	1574.3	13	1000180400	24	0
715	10	20	1	0	14	0	0	1001	1054.50	-224.65	10.06	126.16	1165.4	13	1000180400	8	0
715	10	31	1	0	14	0	10	1000	510.98	-21.38	-28.94	465.84	1325.6	13	1000180400	22	1
715	10	43	2	0	14	1	0	1002	1384.60	-254.75	75.81	378.01	205.8	14	1000180400	44	0
715	10	43	2	1	14	0	0	1001	853.76	266.78	107.37	-419.21	917.6	13	1000200400	8	0
715	10	44	2	0	14	1	0	1002	404.73	-152.72	-270.47	83.45	1028.9	14	1000180400	11	0
715	10	44	2	1	14	0	2	1091	1918.35	-13.48	-113.44	96.93	1482.1	13	1000180400	14	1
720	12	1	1	0	14	0	0	1001	935.00	-93.47	69.13	-15.29	782.2	13	1000180400	9	0
720	12	9	2	0	14	0	0	1001	705.25	-102.55	-408.21	-25.57	1214.7	13	1000080160	9	0
720	12	9	2	1	14	0	0	1001	236.78	-71.28	-64.61	-22.52	686.9	13	1000260560	9	0
720	12	11	3	0	14	1	1	1007	1361.00	95.75	58.33	-323.50	1224.3	14	1000140280	17	0
720	12	11	3	1	14	1	1	1007	6372.29	84.47	-80.13	-778.71	241.2	14	1000140280	17	0
720	12	11	3	2	14	0	0	1001	996.37	-606.70	-233.81	948.13	1400.1	13	1000200400	8	0
720	12	23	1	0	14	0	0	1001	492.53	93.15	210.97	236.50	126.6	13	1000180400	9	0
720	12	35	2	0	14	0	0	1001	1072.75	-63.67	10.10	546.59	212.4	13	1000180400	11	0
720	12	35	2	1	14	0	0	1001	525.33	-528.33	360.70	-221.14	790.7	13	1000080160	8	0
720	12	38	2	0	14	1	0	1002	2452.02	-45.92	-26.51	-9.66	230.8	14	1000180400	11	0
720	12	38	2	1	14	0	1	1004	777.15	-17.14	238.45	952.84	1096.2	13	1000140280	16	0
720	12	41	1	0	14	0	1	1003	712.27	-211.11	-60.04	189.46	597.3	13	1000180400	14	0
720	12	42	2	0	14	1	10	1000	563.65	-153.94	-6.98	208.33	390.6	14	1000180400	21	1
720	12	42	2	1	14	0	0	1001	707.27	606.11	20.64	320.62	279.2	13	1000140280	9	0
720	12	48	3	0	14	0	1	1004	638.37	-162.90	178.55	167.64	729.7	13	1000180400	12	1
720	12	48	3	1	14	1	0	1002	577.89	37.83	-119.45	-309.43	597.1	14	1000080160	10	0
720	12	48	3	2	14	0	0	1001	495.51	-557.79	307.76	145.30	423.9	13	1000080160	9	0
713	68	2	1	0	14	0	1	1005	703.08	-96.14	-260.18	42.18	875.1	13	1000180400	18	0
713	68	6	1	0	14	0	10	1000	453.72	133.98	-65.17	472.92	606.7	13	1000180400	11	1
713	68	11	2	0	14	1	2	1092	2671.74	395.88	-4.02	968.90	1134.4	14	1000080160	17	0
713	68	11	2	1	14	0	10	1000	1518.60	-228.98	-314.90	-358.25	1166.1	13	1000080160	11	0
713	68	23	2	0	14	0	0	1001	410.95	630.15	468.53	719.05	595.7	13	1000260560	8	0
713	68	23	2	1	14	0	1	1003	737.54	-103.39	233.58	19.12	1575.7	13	1000180400	17	0
713	68	43	3	0	14	1	0	1002	3103.83	-428.26	-450.87	976.15	1020.0	14	1000080160	10	0
713	68	43	3	1	14	0	0	1001	1415.26	-134.03	142.98	-316.11	124.4	13	1000140280	9	0
713	68	43	3	2	14	0	1	1004	2142.46	-103.09	66.87	464.98	567.9	13	1000180400	11	1
715	89	1	2	0	14	0	1	1003	3853.51	-58.59	264.73	-461.01	801.6	13	1000200400	12	0
715	89	1	2	1	14	0	0	1001	358.17	106.36	-165.96	333.88	1038.0	13	1000180400	9	1
715	89	5	1	0	14	0	0	1001	465.52	145.31	33.70	-306.48	806.9	13	1000080160	10	0
715	89	6	1	0	14	0	0	1001	581.28	-110.92	-212.07	413.99	1570.8	13	1000180400	10	0
715	89	8	2	0	14	0	1	1003	815.33	-17.85	303.96	-293.99	562.5	13	1000080160	17	0
715	89	8	2	1	14	0	1	1003	715.34	-366.45	-205.35	991.17	1153.7	13	1000080160	12	0
715	89	12	3	0	14	0	1	1003	1134.24	-26.34	-133.78	632.87	1141.9	13	1000180400	12	0
715	89	12	3	1	14	1	1	1000	972.61	-165.13	-118.51	-390.58	1260.5	14	1000200400	24	0
715	89	12	3	2	14	1	10	1000	349.00	579.43	-501.57	-490.10	214.2	14	1000080160	14	0
715	89	13	1	0	14	1	0	1002	751.33	113.14	-126.41	607.73	401.9	14	1000180400	44	0
715	89	14	2	0	14	0	10	1000	819.70	-531.31	-60.49	602.21	345.0	13	1000080160	11	0
715	89	14	2	1	14	0	1	1004	852.59	122.37	-312.48	-272.51	1431.6	13	1000080160	12	0
